LINE,ACCESSION,TREATMENT,DAY,PERIMETER,AREA,ROUNDNESS,COMPACTNESS, ECCENTRICITY,RMS,SOL,Fo,Fm,Fm_Lss1,Fm_Lss2,Fm_Lss3,Fm_Lss4,Ft_Lss1,Ft_Lss2,Ft_Lss3,Ft_Lss4,Fo_Lss1,Fo_Lss2,Fo_Lss3,Fo_Lss4,QY_max,FvFm_Lss1, FvFm_Lss2, FvFm_Lss3,FvFm_Lss4, QY_Lss1,QY_Lss2, QY_Lss3, QY_Lss4, NPQ_Lss1, NPQ_Lss2,  NPQ_Lss3, NPQ_Lss4,qN_Lss1, qN_Lss2,qN_Lss3,qN_Lss4,qP_Lss1,qP_Lss2,qP_Lss3,qP_Lss4,qL_Lss1,qL_Lss2,qL_Lss3,qL_Lss4,ETR1,ETR2,ETR3,ETR4
id25,Co,Control,5,282.6966438,486.2336,0.076456344,0.523619171,0.215161686,0.447164205,24.99386632,35.91818237,221.0124054,103.0635757,82.29018402,76.73506927,74.15248108,55.34050751,51.5390358,51.72085571,52.16791534,30.18375397,28.07712173,27.3832531,27.05224609,0.836199105,0.703065634,0.654664099,0.638358951,0.630834877,0.458033562,0.36943531,0.322137594,0.293573648,1.167878747,1.714958072,1.919225097,2.014299631,0.616874993,0.716380239,0.742740095,0.754713893,0.650818467,0.563246667,0.503510535,0.464771211,1.190930247,1.027246714,0.943640471,0.888755679,24.07030296,36.23583984,46.26456451,55.52957153
id26,C24,Control,5,250.9151147,392.3456,0.078311403,0.536455599,0.224565906,0.577212465,26.14439515,35.48786163,216.656601,101.3357086,81.99914551,76.89430237,73.7424469,53.25265121,51.2873497,51.00905991,51.22016907,29.76317978,27.79829597,27.16644669,26.7747345,0.835248172,0.702575624,0.657582819,0.642676651,0.633036852,0.469715416,0.370965242,0.332335293,0.302601635,1.164966941,1.668712139,1.851598024,1.969873309,0.611089289,0.706128955,0.731308639,0.747794151,0.667443633,0.561976194,0.514925957,0.476590872,1.193074107,1.032197714,0.96306169,0.906057298,24.68420219,36.3859024,47.72912979,57.23722076
id27,Rsch,Control,5,232.2386472,338.4704,0.078860872,0.356788191,0.307294944,0.65106133,17.93813107,41.84711838,248.1714325,142.3451385,118.7535248,116.9082947,107.521965,66.53772736,63.11894608,65.5018158,65.91120148,37.10918045,35.10818481,34.93377304,34.12569809,0.830329776,0.736064315,0.697344124,0.693399251,0.677509606,0.528761923,0.460278779,0.432001472,0.381820977,0.75910306,1.141908765,1.184922338,1.351279974,0.502287745,0.605723739,0.615163684,0.654809356,0.718158245,0.658784151,0.622090101,0.563142657,1.285461664,1.182465792,1.160300732,1.081366062,27.78717995,45.14616776,62.04292679,72.22158813
id28,Ler,Control,5,217.8159056,456.3072,0.120861507,0.6265092,0.26057166,0.673371988,12.65813908,47.28804016,280.6058655,120.4395905,111.0671158,113.581871,106.9982071,67.28492737,66.17009735,67.88361359,68.41447449,38.58897781,37.53639603,37.83474731,37.09826279,0.830247343,0.678312242,0.660121977,0.665067077,0.651576757,0.440348834,0.402606308,0.39976877,0.359700203,1.330361366,1.534968734,1.474838734,1.627735972,0.658158362,0.693253279,0.685121,0.710937977,0.648420334,0.608567297,0.600112259,0.551647544,1.124106884,1.062965274,1.071249604,1.010174751,23.14094734,39.48939896,57.41374969,68.03743744
id29,Col0,Control,5,224.9856947,335.2832,0.083236124,0.454323129,0.26695001,0.550187625,20.88485913,43.96660995,261.872345,119.7022934,97.29559326,96.94738007,98.33241272,63.74760437,59.16677856,61.04280853,63.17735672,36.59420395,34.15118408,34.07710648,34.26661301,0.831364989,0.692030549,0.645632267,0.643970191,0.647290707,0.464279443,0.388602227,0.365865439,0.35587737,1.20024991,1.718485117,1.73985815,1.702566981,0.630764484,0.722642183,0.724769652,0.719029725,0.670679271,0.601453722,0.567469835,0.55001384,1.167343378,1.03733778,1.011224985,1.003549218,24.39853477,38.11581421,52.54463959,67.31435394
id30,Can,Control,5,216.8492447,394.496,0.105423308,0.526972728,0.235014534,0.535306373,13.97118754,35.17281723,212.7750092,123.3731689,95.17352295,88.9733429,82.02542877,58.07156754,52.75242615,54.2142868,53.33731079,31.32849503,29.10699654,28.47513962,27.75520134,0.833788276,0.743155181,0.691024303,0.676112175,0.660019279,0.52460587,0.442331374,0.387494832,0.350600719,0.740184665,1.256584883,1.419033051,1.600965142,0.491098017,0.637167871,0.669090927,0.701801062,0.705566823,0.639723301,0.572528839,0.531125844,1.309516191,1.154899478,1.082498908,1.00853467,27.56877327,43.38580704,55.65100098,66.31626892
id31,Rsch,Salt,5,235.6715822,274.752,0.062163619,0.328190936,0.302289016,0.641715339,26.96892616,37.2491684,226.6401672,137.8641205,106.0969925,97.22303009,87.75254822,62.35625076,55.76291656,55.18041611,54.23541641,33.63755417,31.22606277,30.38186264,29.4312458,0.835226119,0.75481534,0.702243865,0.683255017,0.661802828,0.544454575,0.467570513,0.424038053,0.375072628,0.651458085,1.166898966,1.372624516,1.609377861,0.457012683,0.610559285,0.654184639,0.700518668,0.721110463,0.664371371,0.618110061,0.564060092,1.341660261,1.1893152,1.122669339,1.036409616,28.61185074,45.8613739,60.8992424,70.94513702
id32,Cvi,Salt,5,143.1010899,74.624,0.04579336,0.214875424,0.509045366,0.746416413,48.75780446,30.73469353,148.950119,92.24943542,81.3038559,70.1394577,64.55442047,45.56326675,47.47959137,46.39387894,46.94897842,27.21242523,26.19766617,24.94719505,24.19194412,0.791904092,0.701703668,0.675593436,0.644103289,0.62417984,0.501075804,0.412775517,0.340947747,0.275474906,0.622212589,0.8346439,1.115120411,1.310950637,0.466501266,0.550040424,0.630853236,0.671750426,0.712925315,0.609634757,0.529221714,0.441465259,1.18916142,1.098506927,0.974491894,0.844017208,26.33223534,40.48683929,48.96602631,52.10618973
id33,Col0,Salt,5,247.4472589,291.136,0.059750354,0.373046202,0.259369446,0.642504113,30.40175863,39.30724716,206.4833221,111.1435471,91.0890274,81.78353119,75.55647278,59.12256622,55.74720383,55.57411957,56.01884079,33.79521179,31.68649292,30.47652817,29.5533638,0.805896938,0.695352435,0.651533067,0.625416696,0.60507673,0.465846866,0.387384921,0.3205975,0.260098994,0.855659485,1.297024131,1.594830751,1.846760273,0.537947714,0.643225789,0.692169607,0.724687457,0.668636382,0.592892945,0.5111323,0.429587334,1.174553156,1.04017961,0.921969175,0.796336234,24.48090363,37.996418,46.04337692,49.1978302
id34,Co,Salt,5,245.0907914,337.3312,0.070568744,0.560711474,0.21627685,0.550686145,31.47423541,39.13872147,226.4359894,109.2587738,86.16770935,78.65789795,75.05304718,61.55846024,56.12142944,54.9293251,54.54191589,32.89479446,30.57538223,29.59604263,29.0743885,0.81912601,0.691957474,0.641725004,0.62066102,0.609775066,0.428871393,0.344961882,0.299625546,0.270983607,1.069449663,1.631703377,1.88869524,2.025309086,0.599601984,0.706403792,0.742062032,0.75912571,0.617921531,0.534550965,0.479149759,0.439757913,1.156247497,0.977084875,0.884341836,0.820814431,22.5377903,33.83537674,43.03144073,51.25666046
id35,C24,Salt,5,250.0166789,420.7232,0.084580133,0.627594371,0.256141428,0.515211566,25.47135599,35.4593544,221.2937317,109.5939102,86.74417877,78.8015213,74.94829559,56.19548416,52.2545166,51.77516174,51.84725952,30.44158173,28.31667519,27.40996742,26.9361248,0.83741951,0.720154822,0.670573711,0.649318516,0.638454676,0.484343201,0.395412266,0.342966914,0.308547318,1.023492813,1.574473739,1.831969142,1.965685844,0.575877368,0.686674714,0.725183904,0.743941605,0.672142267,0.589159429,0.528395772,0.483563125,1.239003658,1.079178214,0.987667382,0.921174526,25.45291328,38.78377533,49.25601578,58.36185074
id36,Ler,Salt,5,174.9830056,324.6976,0.133259199,0.568652066,0.198260348,0.437573997,10.04840935,35.79917145,206.3765869,103.5469284,92.24499512,85.29640961,78.17241669,55.59979248,53.33209229,53.36128235,53.67412186,30.49975777,29.41256523,28.64853287,27.79082489,0.824763834,0.704159021,0.680506229,0.662424624,0.641886652,0.461609095,0.422609985,0.375142276,0.314648658,0.997557402,1.238392472,1.43146944,1.663933992,0.575928509,0.633350074,0.672434688,0.711292922,0.654393435,0.619856298,0.565795898,0.49055317,1.180895448,1.113092303,1.043510675,0.933383763,24.25820351,41.45144653,53.87696075,59.51592255
id37,Te,Salt,5,292.7264505,392.6912,0.057588677,0.36394804,0.243082726,0.608420333,24.65693145,37.99000168,229.5013428,107.8322983,83.82936859,81.12611389,79.0508728,57.50400162,52.1085701,51.59000015,51.74200058,31.93116188,29.40263939,29.04062462,28.80125618,0.833803892,0.703566492,0.648796439,0.640465379,0.634277165,0.464192569,0.376412719,0.360692024,0.342297971,1.125156879,1.735411167,1.839787006,1.911922455,0.6075055,0.720869541,0.734159172,0.745582104,0.658986211,0.578787148,0.561583102,0.538479269,1.188393593,1.020704865,0.993539393,0.962691009,24.39396858,36.92021942,51.801651,64.7457962
id38,Nd,Salt,5,168.9351673,126.528,0.055712978,0.275064697,0.244881141,0.718315642,32.69681335,37.0771637,147.5201263,87.2392807,79.33596039,70.51049805,65.34732819,52.10708618,54.60314941,53.45590591,53.16771698,31.73430061,30.64608192,29.31533813,28.38844681,0.743315101,0.635886669,0.613334954,0.585494101,0.566340208,0.402444124,0.31262973,0.24614054,0.190816879,0.709506512,0.898497045,1.147620916,1.333872914,0.513098478,0.578046501,0.6429075,0.681613207,0.62740624,0.505149245,0.417399764,0.332818329,1.039947629,0.904861867,0.763402402,0.621551275,21.14900208,30.66410065,35.35006332,36.09309006
id39,Col0,Salt,5,227.125308,337.2288,0.082149223,0.449866812,0.252026559,0.681333987,19.51332271,39.36840439,234.4032593,126.6901016,93.31838226,81.40074921,73.67814636,64.45555878,57.046875,55.30659866,54.54496384,34.36672974,31.31983185,29.83145714,28.73254204,0.830829322,0.727430701,0.663471997,0.631963491,0.608499348,0.488102287,0.387207061,0.320127994,0.260065943,0.848781168,1.516228557,1.896646857,2.198549747,0.531159043,0.6872679,0.741319001,0.776197553,0.670153499,0.582941532,0.505936861,0.427322835,1.256203771,1.056958556,0.930153668,0.80095464,25.65045738,37.97897339,45.97594833,49.19157791
id40,Can,Salt,5,148.6908615,172.416,0.097998375,0.470403353,0.183988333,0.426292608,14.73273942,32.9583931,205.7619629,118.4229507,86.33698273,78.64618683,71.05657196,55.2737236,49.11642456,48.88795471,47.96240997,29.42430687,26.94068718,26.13234329,25.24183464,0.839109778,0.749799013,0.687282681,0.666557252,0.643592,0.530389726,0.429264456,0.37482205,0.321346104,0.745339811,1.381289601,1.618495822,1.897919536,0.492521048,0.664372861,0.705171406,0.744651973,0.706933141,0.62413615,0.561874092,0.498749554,1.328749061,1.134708405,1.047414422,0.942786098,27.87272072,42.10414505,53.83096695,60.78274536
id41,Rsch,Control,5,217.9123906,313.8432,0.083053653,0.365704143,0.395756494,0.577576876,22.39699825,36.31490326,216.5260315,131.4132538,111.1285095,109.3938065,97.34004974,61.96609116,58.74168396,61.38380051,60.46781921,32.69298935,31.20820808,31.05491829,30.05137634,0.831672072,0.748551428,0.714966953,0.711444259,0.688924909,0.524062395,0.466355115,0.43447575,0.376322567,0.662880182,0.978233218,1.013370752,1.23882246,0.464517266,0.56919229,0.578232527,0.638132632,0.699659228,0.651719272,0.610543072,0.546421528,1.326368809,1.223312378,1.200981975,1.092985749,27.54021072,45.7421608,62.39827347,71.18156433
id42,C24,Control,5,288.8637088,439.488,0.066186729,0.51058799,0.224735744,0.498306442,27.73263434,40.0755043,249.0995026,116.7110977,97.68435669,94.63072205,89.30723572,60.81369019,58.32161331,59.62521744,59.82204437,33.7330246,31.85541725,31.46919823,30.90084648,0.838623583,0.707008004,0.668581367,0.660786569,0.649125814,0.47305274,0.396204263,0.363100618,0.326943129,1.165987611,1.600715518,1.698691368,1.836043715,0.612829149,0.693823457,0.706241727,0.728430092,0.668112218,0.590623558,0.547484577,0.50312078,1.205403447,1.080712199,1.036151648,0.970916748,24.8595829,38.86145782,52.14756775,61.84142303
id43,Co,Control,5,235.5390339,404.7232,0.091673157,0.540680575,0.231352619,0.312221704,18.58148582,43.28317261,264.1493225,119.4412079,98.83926392,94.75764465,89.45532227,63.70436859,60.90161896,61.27022552,61.68883514,35.97253418,33.75338364,33.21922302,32.60274887,0.835448325,0.695775688,0.653898299,0.643865645,0.631928802,0.462330848,0.378267586,0.347481221,0.307513088,1.232419729,1.712542772,1.839630246,1.983642697,0.630806506,0.713285685,0.729112685,0.750110924,0.664002478,0.576838195,0.537852228,0.486342251,1.177042842,1.039587021,0.991052508,0.916157067,24.29613113,37.10214996,49.90434647,58.16622925
id44,Can,Control,5,269.8284188,532.5696,0.091920179,0.51588945,0.177058516,0.317289499,17.71091403,41.85839462,251.1123657,129.978653,105.8216476,105.4926071,94.46655273,63.91270828,60.26732254,62.67866898,61.95582581,36.15645981,33.96405029,33.92325592,32.73862839,0.832609653,0.719258487,0.67626071,0.675520062,0.652169764,0.504585862,0.426655173,0.403691679,0.344360381,0.947268009,1.392622232,1.401511192,1.66283083,0.563409269,0.667375743,0.668584466,0.715207279,0.701194823,0.63020879,0.597473383,0.528282821,1.238838792,1.11560154,1.099639416,0.992593408,26.51669312,41.84821701,57.97714996,65.1359024
id45,Col0,Control,5,359.709122,707.648,0.068726503,0.470787101,0.202191437,0.553584189,20.62132586,39.2858429,237.8714294,107.2686768,93.27970886,99.08464813,96.22821045,56.67622375,54.51380157,58.30009079,60.27462006,32.67319489,31.18659973,31.73511314,31.4905529,0.834540784,0.694693804,0.663646042,0.675253808,0.670102298,0.470340788,0.412661582,0.407322258,0.372236073,1.222698689,1.569756031,1.445721149,1.497524261,0.635163724,0.697624564,0.671392977,0.684393704,0.676950216,0.621015429,0.602441251,0.555549026,1.174520969,1.084624529,1.104672313,1.057776809,24.71706581,40.47566605,58.49856186,70.40860748
id46,Te,Control,5,417.0545878,774.6816,0.055968968,0.398926914,0.228399152,0.476985852,29.01321833,40.91850662,240.2306824,113.8268509,91.49620056,92.42008209,89.37997437,59.47547913,54.49690247,56.41285324,57.46672821,34.36398697,31.95942307,32.06008911,31.72241402,0.829214752,0.696567893,0.648586452,0.649779439,0.643128633,0.474229127,0.399181843,0.383468121,0.353623092,1.122678518,1.646634698,1.631131768,1.703323483,0.613123357,0.711634576,0.709985793,0.723425329,0.680560291,0.614532411,0.589029968,0.549443126,1.178336978,1.047923326,1.034978509,0.992304444,24.92140388,39.15351105,55.07269287,66.88795471
id47,Col0,Control,5,423.5522153,797.5552,0.055867174,0.432821617,0.22542411,0.427594227,29.89054551,47.29511261,286.3069458,135.6731415,116.3092194,123.7653351,117.5486374,70.46522522,66.92060089,72.42321014,74.25765228,39.9145546,37.99385452,38.70145035,38.12744141,0.834270954,0.704462528,0.67106086,0.683038175,0.673217058,0.478044987,0.420868069,0.410681754,0.367164552,1.115844607,1.476836562,1.348646283,1.453398466,0.610389233,0.682914495,0.656018853,0.678580642,0.678367317,0.626455784,0.600987077,0.545823336,1.198136568,1.103160262,1.120936394,1.056469083,25.12193298,41.28059387,58.98104477,69.44932556
id48,Ler,Control,5,179.3276981,410.5472,0.160427277,0.596592389,0.185784052,0.451642411,10.84298809,49.33769608,291.513916,124.0191269,119.3816147,121.8933945,111.4325104,71.53656006,70.34978485,72.51920319,72.1743927,40.12697983,39.54505539,39.8197937,38.64661789,0.830045879,0.676053524,0.666766047,0.671301186,0.651265264,0.422373354,0.406277984,0.401492327,0.351332366,1.347568274,1.45605123,1.404904366,1.634013891,0.66324085,0.67896831,0.670255005,0.70922178,0.624129117,0.607286215,0.596775711,0.539331377,1.10269165,1.070710778,1.083461642,1.001358032,22.19631004,39.84953308,57.6612854,66.45465851
id49,Cvi,Control,5,153.5002815,158.8736,0.084731179,0.343470681,0.277460317,0.745280442,23.02352562,42.86056519,254.6578674,118.8341141,101.1615829,102.5819626,94.1778183,65.60070801,59.75035095,60.65950775,59.29718399,35.72169113,33.7736702,33.76439285,32.71020889,0.830314994,0.695732236,0.659647644,0.658779144,0.635795116,0.44482702,0.399782509,0.398579836,0.365765572,1.159800172,1.570263982,1.595364928,1.939819098,0.61117065,0.682754636,0.678168178,0.715717733,0.638221443,0.602039695,0.603102446,0.581930399,1.157970309,1.06485641,1.080027461,1.025188208,23.37628174,39.21242905,57.24300003,69.18470764
id50,Nd,Control,5,258.8158705,327.9232,0.061517716,0.325912451,0.279805129,0.602078449,25.72122253,38.31444931,226.1317139,110.752327,96.51837921,100.1388855,92.90071869,56.70969391,55.06102753,58.06368637,58.42984772,32.52431107,31.08016205,31.41290665,30.74777031,0.829974651,0.704599738,0.673340023,0.681056619,0.667543411,0.484267473,0.421473473,0.414440066,0.371032208,1.052881598,1.381839395,1.301911712,1.440845132,0.595346212,0.664963841,0.646513164,0.678986728,0.687035441,0.624097705,0.607429147,0.555946171,1.198161602,1.103194594,1.118958592,1.049921036,25.44893265,41.33997345,59.52080536,70.18089294
id51,Col0,Salt,5,254.1739197,341.1456,0.066357141,0.444822752,0.165955552,0.382862323,27.10498274,42.67831039,270.2022095,129.8282318,106.5460587,106.0616837,102.3943024,69.54190826,62.38731766,63.15772247,63.87113953,36.40885162,34.28048325,34.21265793,33.8365593,0.84169966,0.719775021,0.678313434,0.676545978,0.668632627,0.462292314,0.412782907,0.401486665,0.373769522,1.07841444,1.533752918,1.555349231,1.645910859,0.59458673,0.688518584,0.691432714,0.707379222,0.641828537,0.607856989,0.592940509,0.558709383,1.223048568,1.102564216,1.093624115,1.053187728,24.29410744,40.48756409,57.66047287,70.6986618
id52,Rsch,Salt,5,320.3307563,519.2704,0.063592537,0.413857831,0.365489204,0.649602853,27.06966082,47.03455353,288.7089233,154.8500519,118.3632126,111.7381744,104.785408,77.87871552,70.3789444,70.35984039,69.99198914,41.14352798,37.9925766,37.23628616,36.45534897,0.836622834,0.733622909,0.678202868,0.664184391,0.649169207,0.495036423,0.404402256,0.367283821,0.328417748,0.866208613,1.444556475,1.609846711,1.786887527,0.534292936,0.673251033,0.69901675,0.727065444,0.67417562,0.595897198,0.552248359,0.505114257,1.277323842,1.100034237,1.038584828,0.962896466,26.01485634,39.66555405,52.74834824,62.12034988
id53,Nd,Salt,5,351.2981554,459.5584,0.046794933,0.36289483,0.212477718,0.569336557,40.3420884,46.32037354,283.7624512,140.6075592,120.1006088,120.1895218,110.5375824,71.39387512,67.05392456,69.52463531,69.00319672,39.61984634,37.79153442,37.77492142,36.78954315,0.835822821,0.715899646,0.683062136,0.682276607,0.663927317,0.487765461,0.436622113,0.414994359,0.369054615,1.02695632,1.373851657,1.383195639,1.588857293,0.585063219,0.663676262,0.664822698,0.702276766,0.680099964,0.637490451,0.606207609,0.553761661,1.224243164,1.127769232,1.111526489,1.032350302,25.63275719,42.82581711,59.60040665,69.80683136
id54,Cvi,Salt,5,108.8222674,95.4496,0.10128577,0.36234208,0.418090335,0.845375149,14.06490546,47.63714218,165.6968231,98.78253937,84.91507721,78.24365234,73.66745758,58.9271431,59.06142807,59.82428741,59.54000092,39.67607498,37.35276031,36.10972977,35.15412903,0.709507465,0.596092463,0.561238289,0.541316271,0.525642812,0.399929583,0.309038401,0.242683142,0.199320748,0.707136631,0.983846724,1.158669353,1.310605645,0.534344137,0.629739702,0.674528956,0.704838634,0.662863374,0.539400637,0.436273158,0.370534331,1.00410533,0.863162994,0.729566455,0.632514834,21.01685905,30.31184578,34.85351944,37.70159912
id55,Can,Salt,5,188.4429881,245.632,0.086923027,0.49919359,0.255981281,0.300702148,17.77686295,36.8344841,229.79039,116.7726669,89.37244415,84.28144836,78.37580109,59.37758636,53.92959595,54.36523056,54.2698288,31.82372856,29.30016136,28.70687103,28.03451538,0.83904773,0.726009071,0.668986201,0.655391455,0.639704525,0.490072012,0.394763052,0.352510601,0.307260901,0.972643316,1.594446778,1.758985162,1.950265765,0.568151414,0.697447658,0.721266985,0.749133348,0.674618006,0.589553595,0.537128687,0.480586141,1.254713535,1.075185299,1.008917212,0.920595586,25.75396919,38.72009659,50.62665558,58.11852646
